query_number,query_tweet_id,query_conversation_id,query_text,true_intent,predicted_intent,prediction_confidence,rank,final_score,similarity,semantic_similarity,retrieval_score,evidence_quality_score,evidence_quality_reason,actionable,generic_response,evidence_relevance_score,problem_match_score,problem_match_reason,entity_overlap,entity_mismatch,issue_overlap,issue_mismatch,relevance_accepted,relevance_reason,historical_conversation_id,historical_intent,intent_match,historical_customer,historical_response,diagnostic_relevance
134,1119366,apple_049820,@AppleSupport WiFi and streaming.,wifi_connectivity,wifi_connectivity,1.0,3,0.5328003659299447,0.36054514361384143,0.36054514361384143,0.5328003659299447,1.0,troubleshooting guidance + diagnostic questions,True,False,0.7001,0.7,intent and entity alignment (wifi),['wifi'],False,['wifi'],False,True,intent agreement + entity overlap (wifi) + problem: intent and entity alignment (wifi) + ACCEPTED: grounded evidence,apple_007779,wifi_connectivity,True,@AppleSupport Connected to WiFi and 11.1.1,@535202 We're here to help! Are you currently connected to Wi-Fi? Which version of iOS 11 are you updated to?,2
134,1119366,apple_049820,@AppleSupport WiFi and streaming.,wifi_connectivity,wifi_connectivity,1.0,4,0.5164866295744467,0.4289355423664796,0.4289355423664796,0.5164866295744467,0.7,troubleshooting guidance + DM redirection,True,False,0.6872,0.7,intent and entity alignment (wifi),['wifi'],False,['wifi'],False,True,intent agreement + entity overlap (wifi) + problem: intent and entity alignment (wifi) + ACCEPTED: grounded evidence,apple_047231,wifi_connectivity,True,@AppleSupport ✔️ changed WiFi and now I’m happy,@318837 Thanks for updating us. We're glad this took care of it and we hope you have a great day!,2
134,1119366,apple_049820,@AppleSupport WiFi and streaming.,wifi_connectivity,wifi_connectivity,1.0,5,0.5132168212999165,0.3112520045611106,0.3112520045611106,0.5132168212999165,1.0,troubleshooting guidance + support resource link,True,False,0.6878,0.7,intent and entity alignment (wifi),['wifi'],False,['wifi'],False,True,intent agreement + entity overlap (wifi) + problem: intent and entity alignment (wifi) + ACCEPTED: grounded evidence,apple_060517,wifi_connectivity,True,@AppleSupport Wifi and mobile network,@413800 We want to help. Does this happen if you are on a Wi-Fi network? DM us the answer and we'll look at any issues you're having there. https://t.co/GDrqU22YpT,2
135,1747438,apple_076392,FIX SPOTIFY IN THE MUSIC PLAYER #mygod @115858,apple_music_itunes,apple_music_itunes,1.0,1,0.5083176697661071,0.46283552211146145,0.46283552211146145,0.5083176697661071,0.6,substantive response,False,False,0.6482,0.7,intent and entity alignment (music),['music'],False,['music'],False,True,intent agreement + entity overlap (music) + problem: intent and entity alignment (music) + ACCEPTED: grounded evidence,apple_038058,apple_music_itunes,True,When will Apple fix this problem with the music player? @115858 https://t.co/YDRamjOvID,"@662074 We appreciate you reaching out to this evening. So we can look closer into this with you, can you let us know which iPhone and iOS version you're experiencing this issue on?",2
135,1747438,apple_076392,FIX SPOTIFY IN THE MUSIC PLAYER #mygod @115858,apple_music_itunes,apple_music_itunes,1.0,2,0.4962848307904302,0.32447657121055595,0.32447657121055595,0.4962848307904302,0.8,diagnostic questions,True,False,0.6711,0.7,"intent and entity alignment (spotify, music)","['spotify', 'music']",False,"['spotify', 'music']",False,True,"intent agreement + entity overlap (spotify, music) + problem: intent and entity alignment (spotify, music) + ACCEPTED: grounded evidence",apple_008602,apple_music_itunes,True,"@AppleSupport Deleting and reinstalling Spotify may have just did the trick. This affected me for a week but now I can see ""Spotify"" in the music widget",@304125 Thanks for reaching out to us. Which version of iOS 11 are you currently running and which iPhone do you have?,2
135,1747438,apple_076392,FIX SPOTIFY IN THE MUSIC PLAYER #mygod @115858,apple_music_itunes,apple_music_itunes,1.0,3,0.47577474688773314,0.24650244080958544,0.24650244080958544,0.47577474688773314,1.0,troubleshooting guidance + support resource link,True,False,0.6341,0.7,intent and entity alignment (music),['music'],False,['music'],False,True,intent agreement + entity overlap (music) + problem: intent and entity alignment (music) + ACCEPTED: grounded evidence,apple_077164,apple_music_itunes,True,"@AppleSupport The music player in this article does not match the newest update, this article is outdated. Put some respek on my name 😷",@524833 We can help with that for sure. Check out this article for information on controls for the Music app: https://t.co/Q3ojzTGrTU,2
135,1747438,apple_076392,FIX SPOTIFY IN THE MUSIC PLAYER #mygod @115858,apple_music_itunes,apple_music_itunes,1.0,4,0.4702712997095149,0.31992254807031006,0.31992254807031006,0.4702712997095149,0.75,support resource link,False,False,0.6275,0.7,intent and entity alignment (music),['music'],False,['music'],False,True,intent agreement + entity overlap (music) + problem: intent and entity alignment (music) + ACCEPTED: grounded evidence,apple_071970,apple_music_itunes,True,"@116333 Help!
I agree with this!
iTunes is problematic and the music player in my iPh7 is very badly designed!

 https://t.co/CeY3QH3b6F",@383609 We'd like to help.  Send us over a DM with your current location and we'll go from there. https://t.co/GDrqU22YpT,2
135,1747438,apple_076392,FIX SPOTIFY IN THE MUSIC PLAYER #mygod @115858,apple_music_itunes,apple_music_itunes,1.0,5,0.4676670337474896,0.2963955351225146,0.2963955351225146,0.4676670337474896,0.8,diagnostic questions,True,False,0.6266,0.7,intent and entity alignment (music),['music'],False,['music'],False,True,intent agreement + entity overlap (music) + problem: intent and entity alignment (music) + ACCEPTED: grounded evidence,apple_075524,apple_music_itunes,True,The music player on ios11 looks fucking stupid when your phone is locked @115858 . Show me cover art,"@394419 We can help out. To start, which version of iOS 11 is your device on? Also, are you an Apple Music subscriber?",2
136,1002250,apple_037959,"@AppleSupport No I’ve had it over a year, just randomly stopped sending iMessages and when I went to settings I saw that message",apple_id_icloud,apple_id_icloud,0.17753314114520738,1,0.38046364785571674,0.05370473155462982,0.05370473155462982,0.38046364785571674,1.0,troubleshooting guidance + diagnostic questions,True,False,0.5534,0.5,intent alignment without specific issue keywords,[],False,[],False,True,intent agreement + problem: intent alignment without specific issue keywords + ACCEPTED: grounded evidence,apple_037245,apple_id_icloud,True,"@115858 @AppleSupport For some reason I can’t send out iMessages. I restarted, turned off/on iMessages, logged in/out of iCloud with no resolve. Is this a issue with the iOS or is it my phone ?","@806807 We want to help resolve these iMessages issues. To verify, can you receive an iMessage? Are you able to send and receive SMS messages without any issues? We'd also like to verify the iOS version in Settings &gt; General &gt; About.",1
136,1002250,apple_037959,"@AppleSupport No I’ve had it over a year, just randomly stopped sending iMessages and when I went to settings I saw that message",apple_id_icloud,apple_id_icloud,0.17753314114520738,2,0.35340109763043276,0.048729077223636376,0.048729077223636376,0.35340109763043276,0.75,support resource link,False,False,0.5522,0.5,intent alignment without specific issue keywords,[],False,[],False,True,intent agreement + problem: intent alignment without specific issue keywords + ACCEPTED: grounded evidence,apple_049321,apple_id_icloud,True,@AppleSupport When I go to check my purchase history on my phone it just keeps asking for my Apple ID password over and over.,@181687 We can help. Let's first make sure we can log in anywhere. Could you navigate to https://t.co/ggVDoc1mU7 and see if your Apple ID/Password works there? Let us know in DM. https://t.co/GDrqU22YpT,1
136,1002250,apple_037959,"@AppleSupport No I’ve had it over a year, just randomly stopped sending iMessages and when I went to settings I saw that message",apple_id_icloud,apple_id_icloud,0.17753314114520738,3,0.36933346166805225,0.11169431917664113,0.11169431917664113,0.36933346166805225,0.88,diagnostic questions + link provided,True,False,0.5159,0.5,intent alignment without specific issue keywords,[],False,[],False,False,intent agreement + problem: intent alignment without specific issue keywords + rejected: below threshold,apple_073977,apple_id_icloud,True,@AppleSupport my safari froze earlier so I restarted my phone and when I went back to safari all my bookmarks were gone??,@490973 We'd like to look into this. Could you please DM us with what iOS version you're running? https://t.co/GDrqU22YpT,1
136,1002250,apple_037959,"@AppleSupport No I’ve had it over a year, just randomly stopped sending iMessages and when I went to settings I saw that message",apple_id_icloud,apple_id_icloud,0.17753314114520738,4,0.36271409591877823,0.14092841803522296,0.14092841803522296,0.36271409591877823,0.75,support resource link,False,False,0.5102,0.5,intent alignment without specific issue keywords,[],False,[],False,False,intent agreement + problem: intent alignment without specific issue keywords + rejected: below threshold,apple_003416,apple_id_icloud,True,@AppleSupport why is my phone not sending iMessages to my friend who also has an iPhone ?! I’ve done all the troubleshooting,@295702 We can help you. Can you please confirm you tried all the steps in this support article? https://t.co/2hgNQH8Vvq,1
136,1002250,apple_037959,"@AppleSupport No I’ve had it over a year, just randomly stopped sending iMessages and when I went to settings I saw that message",apple_id_icloud,apple_id_icloud,0.17753314114520738,5,0.3513072389522009,0.06799751291568906,0.06799751291568906,0.3513072389522009,0.68,link provided,False,False,0.55,0.5,intent alignment without specific issue keywords,[],False,[],False,False,intent agreement + problem: intent alignment without specific issue keywords + rejected: below threshold,apple_068027,apple_id_icloud,True,"@115858 I changed my Apple ID and I went to update my stuff but it brought up the old, disabled one that no longer functions. What do I do? https://t.co/lPx3wBuvTM","@715715 We can get you started here. Ordinarily, you would want to sign your Apple ID out of iCloud, the App Store, FaceTime, etc before you change the email address. You will need to speak with our Account Security group here: https://t.co/UJm15vmMM2",1
137,756454,,@115858 Only available on @118101 and every single one has/had a problem with cellular. My cellular hasn’t been working for 3 weeks and no resolution 😑,calls_cellular,calls_cellular,1.0,1,0.7717500000000002,1.0000000000000002,1.0000000000000002,0.7717500000000002,0.75,support resource link,False,False,0.835,0.7,intent and entity alignment (cellular),['cellular'],False,['cellular'],False,True,intent agreement + entity overlap (cellular) + problem: intent and entity alignment (cellular) + ACCEPTED: grounded evidence,,calls_cellular,True,@115858 Only available on @118101 and every single one has/had a problem with cellular. My cellular hasn’t been working for 3 weeks and no resolution 😑,@223543 We'd like to help find the best solution for issues you are having. DM us what iOS 11 version you're on. https://t.co/GDrqU22YpT,2
137,756454,,@115858 Only available on @118101 and every single one has/had a problem with cellular. My cellular hasn’t been working for 3 weeks and no resolution 😑,calls_cellular,calls_cellular,1.0,2,0.4927511693326993,0.25570643572777535,0.25570643572777535,0.4927511693326993,0.85,troubleshooting guidance,True,False,0.6989,0.7,intent and entity alignment (cellular),['cellular'],False,['cellular'],False,True,intent agreement + entity overlap (cellular) + problem: intent and entity alignment (cellular) + ACCEPTED: grounded evidence,apple_057784,calls_cellular,True,@AppleSupport Is watchOS 4.0.1 only available for cellular series 3? I have non-cellular and no update is available.,"@429694 Hi! Yes, watchOS 4.0.1 is only available on the Apple Watch Series 3 (GPS + Cellular).",2
